geoid,county_name,in_brightline_corridor,in_comparison_pool,treated_brightline,donor_pool,dist_to_nearest_station_mile,nearest_station,nearest_opened_year,exposure_0_0_5,exposure_0_5_1,exposure_1_2,exposure_2_3
12086000711,Other,False,False,0,0,7.843473962921917,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000607,Other,False,False,0,0,7.660377154079809,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010608,Other,False,False,0,0,16.87717921475128,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009043,Other,False,False,0,0,12.239172698884387,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086490100,Other,False,False,0,0,4.000304853782141,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005201,Other,False,False,0,0,1.4564030646522172,MiamiCentral,2018.0,0.0,0.0,1.0,0.0
12086005406,Other,False,False,0,0,1.887939754469446,MiamiCentral,2018.0,0.0,0.0,0.8046031824053773,0.1953968175946162
12086006503,Other,False,False,0,0,2.582912660606561,MiamiCentral,2018.0,0.0,0.0,0.0,1.0
12086008702,Other,False,False,0,0,11.261268206829415,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008308,Other,False,False,0,0,16.239724842134564,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086002001,Other,False,False,0,0,3.8558734799847056,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001501,Other,False,False,0,0,4.154540532509834,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003913,Other,False,False,0,0,7.015146807186801,Aventura,2022.0,0.0,0.0,0.0,0.0
12086002702,Other,False,False,0,0,1.274303331281158,MiamiCentral,2018.0,0.0,0.30669272069129117,0.6371604909317665,0.05614678837693886
12086002100,Other,False,False,0,0,3.177089856407582,MiamiCentral,2018.0,0.0,0.0,0.0,0.33545749139628095
12086001004,Other,False,False,0,0,4.69211081415329,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000504,Other,False,False,0,0,7.39985398707558,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000306,Other,False,False,0,0,5.273925571628583,Aventura,2022.0,0.0,0.0,0.0,0.0
12095011300,Orange,True,False,0,0,8.464337466188592,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015103,Orange,True,False,0,0,16.970104096871157,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017600,Orange,True,False,0,0,21.24802854491247,Orlando,2023.0,0.0,0.0,0.0,0.0
12095011702,Orange,True,False,0,0,10.338731067922957,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014502,Orange,True,False,0,0,8.290275438526056,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016407,Orange,True,False,0,0,12.386914774888622,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015602,Orange,True,False,0,0,15.418199791847352,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013604,Orange,True,False,0,0,6.859407773484243,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016509,Orange,True,False,0,0,14.004751192444072,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013403,Orange,True,False,0,0,8.569170432913154,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013503,Orange,True,False,0,0,7.449325181683879,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016710,Orange,True,False,0,0,6.85966603074422,Orlando,2023.0,0.0,0.0,0.0,0.0
12071000402,Lee,False,True,0,1,107.16039923195335,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071060102,Lee,False,True,0,1,113.52665356418443,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010702,Lee,False,True,0,1,114.6418904398729,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010305,Lee,False,True,0,1,114.78400063030472,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071000502,Lee,False,True,0,1,110.40680931982804,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071001401,Lee,False,True,0,1,111.85731258549211,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071040210,Lee,False,True,0,1,97.1844279762555,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071040314,Lee,False,True,0,1,93.68618823937601,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12115001703,Sarasota,False,True,0,1,107.30277277762357,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001402,Sarasota,False,True,0,1,103.61149238796884,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001301,Sarasota,False,True,0,1,102.42735075348872,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000502,Sarasota,False,True,0,1,105.56841390656562,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002401,Sarasota,False,True,0,1,114.97170205419239,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000900,Sarasota,False,True,0,1,105.71947618050756,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002606,Leon,False,True,0,1,217.32913029890273,Orlando,2023.0,0.0,0.0,0.0,0.0
12071040111,Lee,False,True,0,1,106.60850871877578,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071001402,Lee,False,True,0,1,112.51925090306293,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071001910,Lee,False,True,0,1,114.77743769287169,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071040109,Lee,False,True,0,1,102.88560927565773,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071040108,Lee,False,True,0,1,107.99894895932451,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12095014609,Orange,True,False,0,0,11.033490652625233,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017012,Orange,True,False,0,0,6.987690879253682,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014419,Duval,False,True,0,1,129.27214474071747,Orlando,2023.0,0.0,0.0,0.0,0.0
12031013728,Duval,False,True,0,1,127.48926838972726,Orlando,2023.0,0.0,0.0,0.0,0.0
12031015806,Duval,False,True,0,1,130.88151900217773,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014427,Duval,False,True,0,1,129.57546532246974,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014339,Duval,False,True,0,1,130.44523052948873,Orlando,2023.0,0.0,0.0,0.0,0.0
12031017400,Duval,False,True,0,1,133.87938154904685,Orlando,2023.0,0.0,0.0,0.0,0.0
12031002502,Duval,False,True,0,1,133.54939633587801,Orlando,2023.0,0.0,0.0,0.0,0.0
12031013905,Duval,False,True,0,1,133.5874195774079,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014333,Duval,False,True,0,1,135.51103160986406,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000407,Sarasota,False,True,0,1,103.65606464125513,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002007,Sarasota,False,True,0,1,109.12436366168622,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010816,Hillsborough,False,True,0,1,72.9045546187184,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012212,Hillsborough,False,True,0,1,69.49644805936765,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011005,Hillsborough,False,True,0,1,71.43593331083406,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012001,Hillsborough,False,True,0,1,71.70784209623766,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012210,Hillsborough,False,True,0,1,65.25532256940836,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011521,Hillsborough,False,True,0,1,76.97682344357325,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011615,Hillsborough,False,True,0,1,82.7744746218531,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012108,Hillsborough,False,True,0,1,65.8839039349687,Orlando,2023.0,0.0,0.0,0.0,0.0
12057014117,Hillsborough,False,True,0,1,80.26110751558691,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011411,Hillsborough,False,True,0,1,78.76064918366923,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013803,Hillsborough,False,True,0,1,75.31006936965107,Orlando,2023.0,0.0,0.0,0.0,0.0
12011091701,Broward,True,False,0,0,4.556128424245945,Aventura,2022.0,0.0,0.0,0.0,0.0
12011100105,Broward,True,False,0,0,2.3817306127012263,Aventura,2022.0,0.0,0.0,0.0,1.0
12011110326,Broward,True,False,0,0,14.973860017571424,Aventura,2022.0,0.0,0.0,0.0,0.0
12011010307,Broward,True,False,0,0,2.6594361210799438,Boca Raton,2022.0,0.0,0.0,0.008222805417109628,0.7550429673004879
12011110402,Broward,True,False,0,0,5.758684146124458,Aventura,2022.0,0.0,0.0,0.0,0.0
12011041801,Broward,True,False,1,0,0.9815369664279516,Fort Lauderdale,2018.0,0.0,0.4742120507917738,0.5257879492082277,0.0
12011060126,Broward,True,False,0,0,7.4495953050488355,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060608,Broward,True,False,0,0,8.04997299738369,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011090601,Broward,True,False,0,0,7.698671559660815,Aventura,2022.0,0.0,0.0,0.0,0.0
12011020412,Broward,True,False,0,0,8.24877575493343,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011050205,Broward,True,False,0,0,7.162377098795127,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011100201,Broward,True,False,0,0,2.2495206573862165,Aventura,2022.0,0.0,0.0,0.1644786116584265,0.8355213883415652
12011040205,Broward,True,False,0,0,5.541332589055212,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12031015702,Duval,False,True,0,1,131.5342708017976,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014206,Duval,False,True,0,1,128.70881541408818,Orlando,2023.0,0.0,0.0,0.0,0.0
12086006713,Other,False,False,0,0,1.3118393961360164,MiamiCentral,2018.0,0.0,0.0,1.0,0.0
12086004404,Other,False,False,0,0,3.9863399805680313,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086004206,Other,False,False,0,0,4.148531016032294,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980300,Other,False,False,0,0,6.725015822111644,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086017500,Other,False,False,0,0,15.957277231154807,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12011010305,Broward,True,False,0,0,3.4081520714214784,Boca Raton,2022.0,0.0,0.0,0.0,0.08838417662465031
12011010611,Broward,True,False,0,0,12.266520370161498,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011020101,Broward,True,False,0,0,9.001094303994346,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011042200,Broward,True,False,0,0,2.5527194684711754,Fort Lauderdale,2018.0,0.0,0.0,0.039994661208299864,0.8771647013554391
12011050702,Broward,True,False,0,0,3.563504086759292,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.012100281135448577
12086014200,Other,False,False,0,0,13.51704944819725,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000807,Other,False,False,0,0,6.546414956021442,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003706,Other,False,False,0,0,0.16719887151806057,MiamiCentral,2018.0,0.9999999999999998,0.0,0.0,0.0
12086004405,Other,False,False,0,0,3.5762503716890417,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086007605,Other,False,False,0,0,8.005339815467346,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086007103,Other,False,False,0,0,4.515124392531599,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980200,Other,False,False,0,0,17.268052821092393,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086015600,Other,False,False,0,0,12.455231090115815,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009031,Other,False,False,0,0,8.218436544198582,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086020100,Other,False,False,0,0,17.697619943371148,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086016900,Other,False,False,0,0,14.828148880227488,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980600,Other,False,False,0,0,18.07626751302564,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12099001002,Palm Beach,True,False,0,0,5.61486489186434,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099001102,Palm Beach,True,False,0,0,6.307320873911494,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099001911,Palm Beach,True,False,0,0,4.176120380900257,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099001912,Palm Beach,True,False,0,0,4.719491765712447,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099002800,Palm Beach,True,False,0,0,1.0480833935917149,West Palm Beach,2018.0,0.0,0.3443696856649495,0.6556303143350446,0.0
12099004101,Palm Beach,True,False,0,0,4.675839037663877,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099004706,Palm Beach,True,False,0,0,7.961256358439092,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005601,Palm Beach,True,False,0,0,10.160568814990846,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007407,Palm Beach,True,False,0,0,3.5052264174818912,Boca Raton,2022.0,0.0,0.0,0.0,0.1252156800487136
12099007820,Palm Beach,True,False,0,0,10.69622059004616,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007835,Palm Beach,True,False,0,0,11.184258604039636,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005810,Palm Beach,True,False,0,0,12.24684879367169,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005916,Palm Beach,True,False,0,0,9.947267751584546,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005922,Palm Beach,True,False,0,0,12.770875676935315,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099005940,Palm Beach,True,False,0,0,7.283990874903027,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099005949,Palm Beach,True,False,0,0,12.019352103432984,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007754,Palm Beach,True,False,0,0,12.31577617590973,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007764,Palm Beach,True,False,0,0,10.369743082826776,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099000702,Palm Beach,True,False,0,0,6.943897439458414,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005954,Palm Beach,True,False,0,0,9.886957623694048,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007007,Palm Beach,True,False,0,0,5.523420879956157,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099002400,Palm Beach,True,False,1,0,0.5620000384718817,West Palm Beach,2018.0,0.38647952245109435,0.6135204775489,0.0,0.0
12099004010,Palm Beach,True,False,0,0,6.156855062319072,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099004817,Palm Beach,True,False,0,0,9.00357177650436,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099006006,Palm Beach,True,False,0,0,11.636550857365952,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099006604,Palm Beach,True,False,0,0,8.597759183323555,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007008,Palm Beach,True,False,0,0,3.7272509492864714,Boca Raton,2022.0,0.0,0.0,0.0,0.014791182944761682
12099007614,Palm Beach,True,False,0,0,3.6901630933742813,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12021010205,Collier,False,True,0,1,102.58438876543671,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12099008102,Palm Beach,True,False,0,0,38.343866558528795,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12021000401,Collier,False,True,0,1,103.55219060453783,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12001000302,Alachua,False,True,0,1,107.32403183813422,Orlando,2023.0,0.0,0.0,0.0,0.0
12001002217,Alachua,False,True,0,1,108.52489334091744,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013316,Hillsborough,False,True,0,1,70.18909898275976,Orlando,2023.0,0.0,0.0,0.0,0.0
12057002600,Hillsborough,False,True,0,1,79.16285434294163,Orlando,2023.0,0.0,0.0,0.0,0.0
12011110351,Broward,True,False,0,0,8.045839770292993,Aventura,2022.0,0.0,0.0,0.0,0.0
12001000202,Alachua,False,True,0,1,105.31753694432658,Orlando,2023.0,0.0,0.0,0.0,0.0
12001002222,Alachua,False,True,0,1,107.70370997974231,Orlando,2023.0,0.0,0.0,0.0,0.0
12001001605,Alachua,False,True,0,1,107.69465346126414,Orlando,2023.0,0.0,0.0,0.0,0.0
12011110362,Broward,True,False,0,0,13.388097339818604,Aventura,2022.0,0.0,0.0,0.0,0.0
12011020417,Broward,True,False,0,0,11.122871531722803,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011031207,Broward,True,False,0,0,7.631088507758636,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011010615,Broward,True,False,0,0,6.889474770298182,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011110367,Broward,True,False,0,0,7.029836224982512,Aventura,2022.0,0.0,0.0,0.0,0.0
12011042502,Broward,True,False,1,0,0.5162811287682415,Fort Lauderdale,2018.0,0.4427123723160663,0.5303515409753624,0.026936086708573115,0.0
12011010201,Broward,True,False,0,0,3.6819422462391467,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011110357,Broward,True,False,0,0,14.22889496541453,Aventura,2022.0,0.0,0.0,0.0,0.0
12011040506,Broward,True,False,0,0,4.780228531119228,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030805,Broward,True,False,0,0,6.825068523804542,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011091803,Broward,True,False,0,0,3.011330111197222,Aventura,2022.0,0.0,0.0,0.0,0.4757155901545081
12011100107,Broward,True,False,0,0,2.8425253934805017,Aventura,2022.0,0.0,0.0,0.0,0.850909539374162
12021011111,Collier,False,True,0,1,91.84232809122899,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12021011109,Collier,False,True,0,1,94.26374966122678,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12021010430,Collier,False,True,0,1,100.30582886588338,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021010517,Collier,False,True,0,1,98.34722262611176,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021010217,Collier,False,True,0,1,101.54207287053053,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021011209,Collier,False,True,0,1,97.40622710440711,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12057010823,Hillsborough,False,True,0,1,71.30730896945025,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012110,Hillsborough,False,True,0,1,67.67520445388315,Orlando,2023.0,0.0,0.0,0.0,0.0
12057000301,Hillsborough,False,True,0,1,73.7877871361846,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010819,Hillsborough,False,True,0,1,71.08437404009408,Orlando,2023.0,0.0,0.0,0.0,0.0
12057004901,Hillsborough,False,True,0,1,78.21116068838239,Orlando,2023.0,0.0,0.0,0.0,0.0
12099007852,Palm Beach,True,False,0,0,16.776551371016822,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12095016909,Orange,True,False,0,0,8.367203277814344,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016746,Orange,True,False,0,0,11.662063418692966,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017025,Orange,True,False,0,0,9.839997439472587,Orlando,2023.0,0.0,0.0,0.0,0.0
12095012405,Orange,True,False,0,0,15.312755097816083,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016910,Orange,True,False,0,0,8.889723329954236,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016752,Orange,True,False,0,0,8.853796644130307,Orlando,2023.0,0.0,0.0,0.0,0.0
12086012105,Other,False,False,0,0,10.822736351254829,Aventura,2022.0,0.0,0.0,0.0,0.0
12099007769,Palm Beach,True,False,0,0,5.98570810175029,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12031013904,Duval,False,True,0,1,134.71738568588066,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014901,Duval,False,True,0,1,135.43355203775084,Orlando,2023.0,0.0,0.0,0.0,0.0
12001002208,Alachua,False,True,0,1,109.80163361105937,Orlando,2023.0,0.0,0.0,0.0,0.0
12073000800,Leon,False,True,0,1,227.67050116216046,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002517,Leon,False,True,0,1,221.4937587141336,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002421,Leon,False,True,0,1,228.0160595027982,Orlando,2023.0,0.0,0.0,0.0,0.0
12073000501,Leon,False,True,0,1,227.590506864924,Orlando,2023.0,0.0,0.0,0.0,0.0
12086011408,Other,False,False,0,0,43.62449151851738,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086007007,Other,False,False,0,0,4.7906609641006375,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000720,Other,False,False,0,0,8.48711793043163,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000610,Other,False,False,0,0,7.2868745960055925,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005503,Other,False,False,0,0,3.5101445921377366,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008908,Other,False,False,0,0,9.358155998441932,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086014601,Other,False,False,0,0,12.177194049180102,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086013201,Other,False,False,0,0,11.754400586858647,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086006105,Other,False,False,0,0,5.695588366521244,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003604,Other,False,False,0,0,0.8880208837240451,MiamiCentral,2018.0,0.0,0.8675730350907199,0.13242696490926661,0.0
12086009051,Other,False,False,0,0,8.320585485708841,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000715,Other,False,False,0,0,8.8120359123524,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086015202,Other,False,False,0,0,15.440583624982656,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086016401,Other,False,False,0,0,16.626131203270763,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086018002,Other,False,False,0,0,18.1150994989452,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011205,Other,False,False,0,0,28.527136373002833,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010803,Other,False,False,0,0,22.274381082112118,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010622,Other,False,False,0,0,18.526116629385598,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008427,Other,False,False,0,0,14.191860211566055,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086018902,Other,False,False,0,0,15.238154000739817,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086017902,Other,False,False,0,0,16.98063382350819,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011103,Other,False,False,0,0,27.16250174271446,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086006606,Other,False,False,0,0,1.051813876970145,MiamiCentral,2018.0,0.0,0.25114320299125753,0.748856797008768,0.0
12086000716,Other,False,False,0,0,8.535537859937877,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008604,Other,False,False,0,0,11.492872834866779,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008420,Other,False,False,0,0,13.808292733519952,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008424,Other,False,False,0,0,13.371007179491725,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086017102,Other,False,False,0,0,13.881280498425198,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003708,Other,False,False,0,0,0.6304239377248851,MiamiCentral,2018.0,0.07015089337122347,0.9298491066287765,0.0,0.0
12086018802,Other,False,False,0,0,15.488236977686858,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000225,Other,False,False,0,0,2.4448318613521156,Aventura,2022.0,0.0,0.0,0.0,0.9999999999999999
12086000309,Other,False,False,0,0,4.716030365146806,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000222,Other,False,False,0,0,1.8248930202812015,Aventura,2022.0,0.0,0.0,0.7008470868633893,0.2991529131366053
12086009601,Other,False,False,0,0,3.269093616642334,Aventura,2022.0,0.0,0.0,0.0,0.13842781767534817
12086010018,Other,False,False,0,0,8.775553781255129,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000507,Other,False,False,0,0,8.220685662030082,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000418,Other,False,False,0,0,6.046433329547398,Aventura,2022.0,0.0,0.0,0.0,0.0
12086009908,Other,False,False,0,0,4.079412697841596,Aventura,2022.0,0.0,0.0,0.0,0.0
12086012602,Other,False,False,0,0,12.329171211394817,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009050,Other,False,False,0,0,12.19292217158034,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000146,Other,False,False,0,0,1.5093551274877017,Aventura,2022.0,0.0,0.0,1.0,0.0
12086019401,Other,False,False,0,0,16.56418613976102,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003607,Other,False,False,0,0,0.5854930011721585,MiamiCentral,2018.0,0.09931716251788705,0.900682837482101,0.0,0.0
12086010017,Other,False,False,0,0,8.697851289758006,Aventura,2022.0,0.0,0.0,0.0,0.0
12071050320,Lee,False,True,0,1,105.75413481716355,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010108,Lee,False,True,0,1,120.74798818064,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071050604,Lee,False,True,0,1,103.15550465561752,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010421,Lee,False,True,0,1,119.34749620108512,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071040315,Lee,False,True,0,1,95.71040085497599,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071010209,Lee,False,True,0,1,114.92643125556143,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071010414,Lee,False,True,0,1,117.58295968668648,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071020801,Lee,False,True,0,1,114.32806646529006,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
